customer_id,product_id,timestamp,product_category,purchase_amount
C0695,P030,2025-03-02 21:25:32,Food,5.94
C0669,P075,2025-03-08 20:27:46,Food,18.6
C0023,P006,2025-02-24 01:58:28,Clothing,38.56
C0269,P090,2025-02-03 13:33:11,Food,10.08
C0194,P012,2025-01-11 10:14:48,Home,60.07
C0408,P045,2025-02-12 08:18:08,Accessories,14.69
C0869,P073,2025-03-13 06:26:42,Clothing,50.87
C0346,P001,2025-03-23 04:02:50,Clothing,99.73
C0895,P087,2025-02-14 13:53:10,Accessories,32.26
C0724,P094,2025-03-16 13:05:16,Accessories,19.09
C0408,P032,2025-03-20 14:12:53,Food,9.64
C0776,P006,2025-02-28 21:57:32,Clothing,96.59
C0699,P099,2025-03-17 17:23:22,Electronics,570.08
C0364,P069,2025-03-09 15:49:07,Food,9.56
C0005,P085,2025-03-13 10:43:16,Clothing,43.94
C0599,P039,2025-03-27 07:53:57,Food,10.71
C0439,P051,2025-02-19 07:40:45,Home,180.05
C0797,P039,2025-03-10 05:36:46,Food,13.1
C0503,P085,2025-01-29 07:45:52,Clothing,51.02
C0964,P097,2025-03-26 03:51:13,Electronics,439.55
C0632,P002,2025-03-19 13:14:31,Accessories,28.98
C0710,P028,2025-01-06 00:37:33,Clothing,86.02
C0910,P027,2025-02-25 19:32:46,Food,12.08
C0121,P090,2025-02-19 10:37:58,Food,12.9
C0451,P074,2025-02-16 03:34:57,Accessories,38.73
C0755,P041,2025-01-14 14:54:51,Clothing,42.38
C0458,P096,2025-02-03 21:58:46,Electronics,428.12
C0628,P044,2025-03-17 07:49:08,Accessories,10.18
C0944,P064,2025-01-30 12:37:46,Electronics,503.86
C0634,P063,2025-01-11 10:57:10,Clothing,77.09
C0406,P065,2025-03-05 10:56:41,Food,7.11
C0420,P002,2025-01-03 10:34:20,Accessories,38.99
C0254,P036,2025-01-25 15:33:47,Food,11.17
C0293,P072,2025-02-10 01:35:15,Food,7.78
C0401,P031,2025-01-08 11:06:15,Clothing,60.7
C0205,P066,2025-01-29 06:47:47,Electronics,480.13
C0204,P100,2025-03-03 20:49:44,Clothing,96.5
C0179,P062,2025-01-21 23:23:23,Home,150.12
C0900,P026,2025-01-22 05:14:49,Accessories,38.81
C0091,P038,2025-01-08 23:58:02,Accessories,38.74
C0194,P051,2025-03-26 01:33:33,Home,193.68
C0787,P021,2025-03-23 20:03:28,Food,6.47
C0216,P088,2025-01-29 04:36:03,Food,9.19
C0319,P015,2025-01-31 18:02:47,Clothing,80.45
C0470,P046,2025-02-04 03:58:03,Home,182.01
C0526,P080,2025-02-18 16:51:05,Clothing,43.02
C0931,P099,2025-02-07 16:49:11,Electronics,436.15
C0546,P008,2025-02-20 02:53:50,Electronics,577.71
C0080,P063,2025-01-29 02:40:31,Clothing,89.91
C0317,P022,2025-03-10 10:43:33,Clothing,59.24
C0834,P073,2025-03-09 07:24:54,Clothing,71.58
C0563,P043,2025-03-12 02:01:06,Home,58.84
C0039,P039,2025-01-18 21:55:50,Food,5.44
C0316,P036,2025-02-25 17:34:13,Food,12.68
C0139,P047,2025-03-05 12:00:01,Home,128.07
C0186,P022,2025-03-28 15:58:21,Clothing,57.94
C0106,P053,2025-03-23 15:01:26,Home,86.92
C0185,P033,2025-02-09 21:38:48,Food,18.1
C0951,P085,2025-03-29 10:43:53,Clothing,76.45
C0418,P005,2025-02-16 03:48:23,Accessories,42.15
C0992,P046,2025-02-23 06:18:32,Home,173.72
C0018,P048,2025-02-26 10:22:49,Home,150.2
C0982,P034,2025-01-02 20:01:11,Clothing,66.66
C0614,P091,2025-03-28 01:50:09,Clothing,87.63
C0426,P089,2025-01-22 08:49:24,Electronics,442.77
C0453,P095,2025-02-22 05:00:40,Accessories,30.63
C0493,P090,2025-03-16 04:49:33,Food,14.35
C0377,P012,2025-02-09 02:04:14,Home,197.62
C0391,P001,2025-02-01 19:21:16,Clothing,82.25
C0374,P073,2025-01-19 06:55:21,Clothing,72.35
C0795,P068,2025-01-17 05:03:12,Home,96.17
C0902,P019,2025-01-04 13:30:10,Accessories,33.45
C0272,P028,2025-01-10 09:23:14,Clothing,94.02
C0949,P027,2025-03-11 11:31:11,Food,8.43
C0699,P069,2025-01-01 13:04:14,Food,17.79
C0111,P060,2025-03-18 21:11:18,Food,11.4
C0930,P093,2025-03-26 17:18:26,Clothing,66.01
C0451,P042,2025-03-19 05:57:58,Home,113.55
C0699,P098,2025-01-14 08:34:21,Home,80.73
C0151,P044,2025-02-08 08:54:03,Accessories,35.3
C0830,P003,2025-03-21 19:00:32,Accessories,22.41
C0253,P047,2025-01-29 04:50:35,Home,61.21
C0850,P010,2025-03-22 03:14:55,Clothing,77.1
C0892,P022,2025-01-11 15:16:39,Clothing,44.52
C0498,P083,2025-02-21 08:02:06,Clothing,52.11
C0520,P019,2025-03-10 09:49:46,Accessories,28.34
C0094,P005,2025-02-10 06:51:02,Accessories,41.72
C0883,P021,2025-01-22 08:41:50,Food,14.13
C0822,P078,2025-03-03 08:11:26,Electronics,502.77
C0215,P069,2025-03-21 15:41:19,Food,10.45
C0485,P053,2025-03-05 21:01:48,Home,57.23
C0256,P003,2025-02-20 18:01:48,Accessories,12.7
C0759,P012,2025-03-16 02:34:06,Home,97.65
C0796,P038,2025-01-25 14:51:30,Accessories,35.9
C0975,P082,2025-01-09 05:28:15,Accessories,35.12
C0771,P038,2025-03-19 14:26:58,Accessories,43.62
C0932,P036,2025-01-23 02:52:11,Food,9.64
C0798,P085,2025-03-24 06:18:57,Clothing,50.42
C0422,P099,2025-02-14 22:12:43,Electronics,403.55
C0045,P039,2025-03-30 19:06:43,Food,10.86
C0739,P083,2025-01-21 07:13:12,Clothing,80.54
C0374,P099,2025-03-05 05:22:42,Electronics,458.54
C0017,P067,2025-02-22 00:59:47,Food,17.04
C0837,P023,2025-02-13 15:58:52,Clothing,86.98
C0528,P067,2025-02-18 19:55:33,Food,5.53
C0969,P025,2025-02-10 06:17:39,Electronics,449.67
C0568,P044,2025-03-25 11:32:46,Accessories,36.99
C0119,P073,2025-01-03 04:36:26,Clothing,55.92
C0491,P062,2025-03-09 03:42:08,Home,106.64
C0843,P029,2025-01-01 06:05:26,Home,103.17
C0043,P053,2025-01-09 21:32:44,Home,197.42
C0572,P014,2025-02-21 08:51:14,Clothing,57.76
C0539,P097,2025-03-28 11:51:38,Electronics,420.34
C0194,P044,2025-01-13 14:08:56,Accessories,24.53
C0776,P033,2025-03-27 11:12:33,Food,13.51
C0963,P015,2025-02-02 21:34:07,Clothing,56.83
C0933,P095,2025-02-19 12:28:16,Accessories,13.32
C0941,P079,2025-02-02 02:11:58,Food,10.09
C0075,P030,2025-01-15 09:08:19,Food,18.25
C0527,P037,2025-03-01 09:33:38,Accessories,11.44
C0923,P089,2025-03-06 01:12:36,Electronics,590.49
C0994,P002,2025-03-09 11:11:19,Accessories,15.82
C0869,P030,2025-01-16 01:16:11,Food,18.91
C0642,P008,2025-03-25 20:03:18,Electronics,478.88
C0717,P043,2025-03-06 18:23:18,Home,140.3
C0823,P088,2025-03-19 08:43:18,Food,8.64
C0199,P046,2025-01-27 12:05:32,Home,197.7
C0663,P037,2025-03-03 11:04:08,Accessories,25.71
C0450,P090,2025-02-14 09:46:21,Food,17.41
C0011,P090,2025-03-07 00:25:06,Food,6.74
C0046,P031,2025-01-06 00:27:21,Clothing,84.6
C0640,P014,2025-02-13 14:23:37,Clothing,42.4
C0436,P043,2025-03-10 04:01:09,Home,134.06
C0280,P013,2025-02-22 12:24:12,Accessories,48.92
C0367,P069,2025-01-22 15:45:35,Food,5.43
C0186,P018,2025-02-05 16:39:21,Accessories,31.3
C0563,P031,2025-01-15 01:39:37,Clothing,56.23
C0545,P070,2025-01-24 01:10:59,Electronics,592.21
C0354,P008,2025-01-27 20:33:20,Electronics,445.62
C0742,P011,2025-02-27 10:01:23,Clothing,66.44
C0814,P053,2025-03-15 18:45:51,Home,175.37
C0524,P031,2025-01-25 02:49:43,Clothing,97.18
C0773,P047,2025-03-12 19:43:56,Home,167.9
C0571,P018,2025-01-17 20:16:05,Accessories,28.4
C0611,P053,2025-03-17 04:41:03,Home,157.08
C0292,P001,2025-02-07 02:09:12,Clothing,90.45
C0952,P065,2025-01-03 05:17:19,Food,13.38
C0229,P034,2025-01-25 04:11:19,Clothing,74.64
C0143,P024,2025-01-04 01:54:24,Food,8.71
C0108,P040,2025-01-19 22:32:32,Home,132.17
C0234,P039,2025-01-15 06:22:25,Food,10.86
C0195,P037,2025-02-25 05:16:27,Accessories,34.09
C0830,P045,2025-01-15 01:50:27,Accessories,28.09
C0547,P056,2025-01-11 16:05:16,Food,8.19
C0833,P003,2025-01-29 08:14:34,Accessories,35.27
C0830,P025,2025-01-28 07:34:23,Electronics,542.52
C0698,P068,2025-03-18 23:30:27,Home,113.53
C0955,P087,2025-01-15 04:23:11,Accessories,45.65
C0431,P020,2025-03-05 10:29:34,Home,51.74
C0245,P018,2025-03-13 05:06:45,Accessories,42.41
C0347,P002,2025-02-12 20:38:18,Accessories,34.64
C0857,P059,2025-02-22 12:32:51,Electronics,489.91
C0782,P083,2025-03-20 15:41:09,Clothing,66.08
C0224,P001,2025-03-12 18:08:02,Clothing,39.47
C0679,P072,2025-03-12 01:00:17,Food,12.75
C0522,P040,2025-02-03 20:54:19,Home,103.95
C0342,P055,2025-01-19 16:15:50,Electronics,494.39
C0499,P012,2025-02-25 08:41:30,Home,54.24
C0176,P024,2025-01-15 02:30:10,Food,6.28
C0856,P021,2025-02-07 03:59:01,Food,19.18
C0483,P063,2025-03-03 09:31:47,Clothing,66.45
C0452,P075,2025-02-04 11:25:47,Food,5.52
C0840,P019,2025-01-19 11:43:30,Accessories,10.79
C0262,P025,2025-03-20 06:03:19,Electronics,468.31
C0127,P048,2025-03-02 21:33:00,Home,122.0
C0929,P007,2025-01-11 10:53:15,Clothing,37.97
C0246,P076,2025-03-24 03:31:01,Electronics,427.05
C0863,P018,2025-03-30 10:25:07,Accessories,33.65
C0460,P015,2025-01-29 07:15:59,Clothing,49.79
C0382,P027,2025-03-27 02:16:31,Food,15.33
C0245,P087,2025-03-30 04:59:07,Accessories,44.63
C0138,P020,2025-03-09 14:34:18,Home,67.84
C0877,P100,2025-01-16 11:30:10,Clothing,36.35
C0674,P054,2025-02-23 06:54:29,Home,198.36
C0650,P051,2025-03-14 08:26:43,Home,195.15
C0859,P077,2025-02-08 00:35:42,Clothing,33.59
C0505,P094,2025-01-14 00:25:27,Accessories,43.73
C0669,P013,2025-02-02 08:25:34,Accessories,31.52
C0260,P046,2025-02-15 01:30:08,Home,110.0
C0064,P041,2025-02-19 12:23:30,Clothing,74.91
C0212,P013,2025-02-01 06:31:30,Accessories,12.24
C0735,P020,2025-03-18 12:16:10,Home,198.76
C0101,P052,2025-02-16 06:09:58,Accessories,35.66
C0730,P100,2025-03-03 08:12:08,Clothing,84.38
C0344,P041,2025-02-20 15:10:39,Clothing,41.28
C0767,P079,2025-02-22 22:51:38,Food,8.99
C0580,P046,2025-02-10 19:34:54,Home,121.98
C0066,P012,2025-01-10 02:31:01,Home,176.6
C0894,P051,2025-03-06 00:57:30,Home,68.44
C0107,P012,2025-01-14 03:03:15,Home,66.57
C0026,P070,2025-02-20 10:13:59,Electronics,457.6
C0585,P075,2025-03-27 20:51:07,Food,16.41
C0276,P075,2025-03-23 14:38:57,Food,12.83
C0087,P003,2025-01-02 03:21:43,Accessories,13.38
C0830,P074,2025-01-06 00:45:37,Accessories,29.63
C0844,P069,2025-02-09 15:28:52,Food,9.01
C0289,P068,2025-01-09 22:18:44,Home,104.08
C0029,P003,2025-02-12 02:35:25,Accessories,35.44
C0658,P070,2025-02-17 12:38:00,Electronics,570.88
C0474,P091,2025-01-07 22:46:12,Clothing,80.65
C0876,P096,2025-02-27 21:48:21,Electronics,411.92
C0700,P055,2025-02-04 09:04:03,Electronics,522.44
C0005,P057,2025-01-04 07:29:56,Accessories,26.65
C0364,P039,2025-03-17 21:45:16,Food,18.12
C0799,P064,2025-03-21 20:11:27,Electronics,463.14
C0322,P018,2025-01-15 14:07:32,Accessories,14.2
C0307,P018,2025-03-03 12:01:41,Accessories,36.13
C0942,P054,2025-03-27 08:20:27,Home,65.6
C0227,P048,2025-02-01 23:59:53,Home,191.73
C0848,P096,2025-02-05 12:54:37,Electronics,572.49
C0146,P093,2025-03-03 00:39:35,Clothing,66.7
C0350,P092,2025-03-25 07:26:41,Home,85.19
C0727,P075,2025-01-11 07:34:04,Food,12.93
C0915,P048,2025-02-22 13:52:44,Home,124.54
C0437,P042,2025-03-20 22:22:26,Home,186.12
C0907,P074,2025-01-11 17:32:04,Accessories,20.79
C0653,P060,2025-03-06 13:35:54,Food,16.32
C0562,P042,2025-03-30 20:53:31,Home,59.86
C0313,P071,2025-02-23 08:23:58,Accessories,21.36
C0996,P053,2025-01-25 16:45:26,Home,109.72
C0331,P075,2025-02-02 02:09:15,Food,15.66
C0963,P048,2025-01-16 05:55:01,Home,114.08
C0603,P041,2025-02-25 12:53:50,Clothing,54.84
C0139,P049,2025-03-16 12:49:11,Home,162.12
C0553,P042,2025-03-24 13:13:11,Home,91.8
C0641,P068,2025-01-05 03:59:18,Home,108.63
C0138,P059,2025-02-21 11:16:22,Electronics,473.51
C0256,P030,2025-03-05 13:13:28,Food,8.56
C0165,P002,2025-01-01 22:37:04,Accessories,20.54
C0033,P056,2025-02-20 02:33:56,Food,8.16
C0221,P009,2025-02-21 04:16:46,Home,194.51
C0401,P003,2025-01-12 18:03:11,Accessories,25.25
C0561,P019,2025-02-11 23:16:09,Accessories,46.76
C0215,P070,2025-03-02 02:11:18,Electronics,494.8
C0872,P043,2025-02-02 04:41:15,Home,117.53
C0936,P066,2025-02-04 13:30:34,Electronics,548.5
C0680,P068,2025-03-12 06:54:48,Home,85.58
C0200,P029,2025-01-15 14:05:09,Home,105.65
C0319,P034,2025-03-20 19:05:39,Clothing,63.18
C0987,P044,2025-02-02 05:17:38,Accessories,30.19
C0456,P095,2025-03-14 06:52:08,Accessories,31.27
C0331,P093,2025-02-05 03:56:17,Clothing,75.36
C0542,P033,2025-03-26 21:32:50,Food,13.74
C0661,P017,2025-02-02 18:30:57,Accessories,23.51
C0131,P011,2025-03-06 21:19:12,Clothing,92.56
C0815,P090,2025-01-08 18:11:47,Food,11.96
C0343,P014,2025-01-06 00:04:37,Clothing,52.43
C0029,P022,2025-01-04 02:32:07,Clothing,93.05
C0910,P009,2025-03-04 03:24:55,Home,69.99
C0802,P091,2025-02-10 03:59:43,Clothing,68.75
C0650,P010,2025-01-13 07:51:35,Clothing,98.12
C0216,P087,2025-02-01 07:17:43,Accessories,43.68
C0511,P012,2025-03-25 14:35:57,Home,50.79
C0044,P018,2025-01-20 16:02:12,Accessories,14.84
C0522,P057,2025-01-12 14:44:44,Accessories,40.32
C0114,P065,2025-03-04 22:05:35,Food,5.41
C0655,P040,2025-01-02 06:09:29,Home,178.71
C0493,P070,2025-03-16 15:10:12,Electronics,417.54
C0050,P004,2025-01-02 00:40:06,Clothing,56.95
C0630,P100,2025-01-04 23:18:37,Clothing,37.27
C0412,P040,2025-01-07 01:45:47,Home,83.58
C0961,P033,2025-01-25 01:42:14,Food,14.89
C0344,P053,2025-02-27 10:50:06,Home,184.66
C0815,P070,2025-02-08 21:24:47,Electronics,596.23
C0165,P021,2025-02-05 15:28:37,Food,9.61
C0057,P073,2025-03-06 04:05:47,Clothing,47.69
C0951,P100,2025-03-28 23:47:26,Clothing,97.42
C0202,P087,2025-03-30 04:52:13,Accessories,15.04
C0892,P063,2025-02-28 12:47:42,Clothing,40.09
C0313,P055,2025-02-08 06:49:24,Electronics,409.13
C0718,P071,2025-02-12 19:56:58,Accessories,41.2
C0147,P040,2025-02-09 14:52:06,Home,76.75
C0751,P079,2025-02-11 01:33:57,Food,17.49
C0844,P099,2025-01-06 02:00:00,Electronics,455.52
C0847,P041,2025-01-14 00:16:47,Clothing,96.94
C0601,P093,2025-03-11 23:12:41,Clothing,51.51
C0687,P020,2025-01-02 11:37:52,Home,188.55
C0313,P092,2025-01-18 10:10:03,Home,93.99
C0833,P096,2025-02-22 13:01:43,Electronics,557.56
C0730,P095,2025-03-10 22:03:47,Accessories,34.17
C0221,P070,2025-01-26 00:01:29,Electronics,573.51
C0968,P027,2025-03-12 12:18:21,Food,15.6
C0378,P081,2025-01-03 04:15:42,Accessories,39.24
C0298,P100,2025-01-02 18:58:20,Clothing,85.9
C0822,P011,2025-02-08 16:46:13,Clothing,31.09
C0737,P075,2025-03-26 13:24:02,Food,8.17
C0710,P075,2025-01-29 16:32:19,Food,13.77
C0662,P002,2025-03-20 21:46:12,Accessories,31.39
C0882,P005,2025-03-09 11:37:11,Accessories,13.11
C0271,P060,2025-01-09 09:56:35,Food,17.49
C0960,P041,2025-03-06 00:46:04,Clothing,38.82
C0435,P024,2025-02-24 22:19:52,Food,16.98
C0042,P050,2025-01-04 23:00:01,Home,86.56
C0229,P070,2025-01-12 09:00:31,Electronics,531.1
C0908,P021,2025-03-13 02:49:12,Food,5.25
C0651,P046,2025-03-02 11:34:39,Home,85.3
C0746,P029,2025-03-14 20:17:52,Home,157.31
C0079,P093,2025-01-05 22:18:17,Clothing,79.51
C0958,P087,2025-02-03 12:30:45,Accessories,20.17
C0176,P035,2025-03-05 23:45:14,Accessories,27.31
C0305,P068,2025-02-04 19:09:14,Home,66.23
C0814,P045,2025-03-21 22:23:44,Accessories,25.76
C0809,P097,2025-03-19 10:26:07,Electronics,501.2
C0233,P017,2025-03-21 10:28:15,Accessories,46.62
C0997,P079,2025-02-13 02:58:06,Food,11.31
C0770,P002,2025-02-01 11:43:29,Accessories,39.42
C0228,P009,2025-02-15 13:09:52,Home,55.49
C0569,P092,2025-03-21 11:56:04,Home,70.3
C0796,P026,2025-01-04 23:07:45,Accessories,46.89
C0303,P099,2025-03-01 01:58:19,Electronics,561.49
C0355,P019,2025-01-02 14:44:06,Accessories,12.6
C0363,P041,2025-02-18 19:48:48,Clothing,40.14
C0688,P002,2025-03-25 06:15:57,Accessories,14.51
C0060,P021,2025-01-27 16:02:46,Food,7.11
C0046,P068,2025-02-28 09:30:04,Home,68.6
C0554,P026,2025-02-16 18:15:57,Accessories,25.34
C0624,P029,2025-01-05 19:26:51,Home,87.06
C0145,P031,2025-03-05 03:16:14,Clothing,47.1
C0353,P035,2025-02-19 19:27:26,Accessories,19.71
C0449,P039,2025-03-24 23:00:09,Food,9.83
C0503,P018,2025-01-20 01:08:57,Accessories,45.7
C0589,P060,2025-03-25 01:41:54,Food,14.46
C0631,P020,2025-02-05 17:40:38,Home,66.71
C0973,P086,2025-01-08 04:58:07,Accessories,37.97
C0004,P004,2025-01-14 13:20:27,Clothing,42.4
C0137,P037,2025-03-21 06:31:54,Accessories,23.54
C0892,P094,2025-01-05 11:21:41,Accessories,27.75
C0918,P023,2025-01-18 22:08:29,Clothing,40.36
C0713,P048,2025-01-13 12:24:22,Home,148.61
C0506,P082,2025-01-07 17:32:04,Accessories,35.79
C0358,P087,2025-03-24 22:37:57,Accessories,14.81
C0737,P094,2025-03-09 01:43:46,Accessories,33.17
C0427,P046,2025-03-01 12:13:50,Home,180.52
C0909,P028,2025-01-08 12:59:50,Clothing,49.46
C0665,P062,2025-02-26 11:06:31,Home,101.74
C0525,P095,2025-02-09 14:12:03,Accessories,48.19
C0586,P036,2025-02-28 03:36:48,Food,5.27
C0481,P085,2025-03-28 16:02:19,Clothing,46.99
C0374,P076,2025-02-21 00:02:20,Electronics,414.46
C0663,P010,2025-03-05 15:58:10,Clothing,59.65
C0248,P096,2025-03-14 11:21:02,Electronics,403.19
C0257,P061,2025-03-30 10:16:17,Food,6.83
C0463,P053,2025-03-11 08:11:21,Home,181.62
C0075,P060,2025-02-24 18:10:25,Food,8.95
C0136,P092,2025-01-08 17:00:54,Home,170.63
C0093,P092,2025-02-17 09:47:43,Home,75.56
C0631,P076,2025-01-01 17:41:04,Electronics,437.17
C0573,P014,2025-02-13 22:23:19,Clothing,33.61
C0877,P037,2025-03-21 07:45:03,Accessories,26.56
C0227,P026,2025-01-29 04:01:43,Accessories,49.57
C0111,P013,2025-02-17 14:26:57,Accessories,43.34
C0379,P065,2025-02-24 08:14:07,Food,16.25
C0622,P076,2025-02-02 09:21:27,Electronics,468.48
C0149,P028,2025-03-26 11:29:19,Clothing,71.17
C0583,P084,2025-01-14 21:54:26,Home,189.35
C0806,P064,2025-03-03 09:00:35,Electronics,597.01
C0513,P033,2025-02-28 08:59:23,Food,11.59
C0319,P093,2025-02-27 20:16:30,Clothing,81.2
C0289,P076,2025-02-23 15:32:57,Electronics,540.24
C0377,P031,2025-01-16 16:33:10,Clothing,79.93
C0392,P018,2025-03-10 11:11:48,Accessories,44.71
C0466,P028,2025-02-25 09:23:52,Clothing,92.66
C0261,P035,2025-03-18 00:20:22,Accessories,14.91
C0936,P097,2025-02-19 05:44:49,Electronics,587.19
C0426,P096,2025-01-01 22:24:35,Electronics,590.78
C0242,P015,2025-03-18 06:26:32,Clothing,71.99
C0480,P044,2025-01-30 01:41:28,Accessories,11.12
C0177,P048,2025-01-07 17:59:26,Home,81.9
C0269,P020,2025-02-21 00:03:04,Home,165.25
C0279,P047,2025-01-20 21:28:57,Home,143.45
C0064,P045,2025-03-26 08:39:27,Accessories,13.54
C0570,P005,2025-01-17 11:18:55,Accessories,33.01
C0033,P096,2025-02-24 02:27:39,Electronics,531.42
C0813,P066,2025-02-11 04:40:47,Electronics,598.2
C0857,P033,2025-01-22 07:04:24,Food,15.54
C0433,P044,2025-02-05 19:45:38,Accessories,23.41
C0033,P053,2025-01-12 22:41:16,Home,105.41
C0573,P021,2025-02-16 04:42:08,Food,6.55
C0087,P060,2025-02-24 21:08:30,Food,14.57
C0821,P047,2025-03-05 20:36:07,Home,95.94
C0684,P083,2025-03-23 01:33:49,Clothing,44.6
C0704,P063,2025-03-26 03:29:22,Clothing,41.38
C0324,P071,2025-01-12 20:39:31,Accessories,14.82
C0690,P060,2025-02-18 03:29:02,Food,8.49
C0822,P071,2025-01-15 01:41:34,Accessories,20.05
C0403,P079,2025-03-22 14:22:26,Food,9.26
C0351,P038,2025-03-22 11:44:00,Accessories,21.27
C0609,P071,2025-02-21 04:37:18,Accessories,38.05
C0412,P073,2025-02-19 19:57:55,Clothing,38.57
C0702,P024,2025-03-26 00:10:01,Food,14.56
C0537,P027,2025-03-05 04:50:31,Food,11.66
C0990,P076,2025-02-14 23:01:24,Electronics,533.14
C0686,P071,2025-03-06 22:34:30,Accessories,22.8
C0933,P024,2025-01-10 09:57:51,Food,15.3
C0694,P022,2025-02-20 09:43:12,Clothing,91.77
C0760,P073,2025-03-16 21:46:40,Clothing,77.45
C0970,P027,2025-01-20 02:16:47,Food,14.11
C0012,P030,2025-02-15 21:04:06,Food,5.93
C0676,P072,2025-01-12 01:48:04,Food,16.33
C0044,P095,2025-03-21 04:47:30,Accessories,12.36
C0374,P083,2025-02-15 18:49:54,Clothing,77.45
C0783,P035,2025-03-21 00:21:52,Accessories,26.89
C0571,P075,2025-01-31 21:38:20,Food,8.2
C0621,P050,2025-02-11 15:44:33,Home,173.16
C0162,P028,2025-01-17 18:21:14,Clothing,61.04
C0640,P073,2025-02-25 08:49:30,Clothing,40.57
C0646,P021,2025-01-27 21:49:46,Food,14.5
C0247,P056,2025-03-27 20:27:37,Food,10.93
C0070,P039,2025-02-02 23:17:11,Food,11.68
C0898,P022,2025-03-16 13:19:08,Clothing,83.89
C0366,P032,2025-02-23 06:47:58,Food,10.13
C0080,P087,2025-01-29 16:54:52,Accessories,22.27
C0433,P069,2025-02-20 17:58:19,Food,7.2
C0144,P006,2025-03-27 20:18:40,Clothing,63.72
C0338,P080,2025-01-29 00:07:04,Clothing,70.55
C0302,P043,2025-01-28 02:09:44,Home,87.69
C0952,P083,2025-03-19 16:09:29,Clothing,86.9
C0356,P100,2025-01-16 00:48:18,Clothing,60.69
C0645,P081,2025-03-10 04:43:23,Accessories,29.56
C0198,P013,2025-02-14 13:59:42,Accessories,33.0
C0761,P027,2025-03-12 15:09:03,Food,9.71
C0336,P011,2025-01-17 09:05:53,Clothing,63.29
C0010,P011,2025-01-31 07:37:06,Clothing,65.55
C0320,P075,2025-02-17 01:06:52,Food,14.24
C0331,P043,2025-02-21 12:24:59,Home,195.21
C0427,P019,2025-02-08 01:30:16,Accessories,33.48
C0557,P058,2025-01-20 12:04:22,Electronics,578.28
C0250,P041,2025-03-28 03:11:58,Clothing,37.97
C0461,P012,2025-03-04 16:14:48,Home,181.38
C0332,P008,2025-03-16 16:53:17,Electronics,491.97
C0397,P077,2025-03-26 20:16:16,Clothing,84.22
C0054,P046,2025-03-06 22:35:52,Home,97.47
C0477,P072,2025-03-10 03:18:24,Food,7.06
C0155,P097,2025-02-01 20:16:21,Electronics,536.93
C0338,P075,2025-03-21 09:09:30,Food,10.61
C0252,P054,2025-01-20 00:53:09,Home,120.16
C0164,P033,2025-01-14 13:33:10,Food,18.61
C0946,P008,2025-01-24 15:16:14,Electronics,559.39
C0660,P057,2025-03-02 07:07:44,Accessories,30.35
C0296,P009,2025-01-02 04:10:42,Home,101.66
C0570,P094,2025-03-29 10:09:31,Accessories,40.88
C0910,P059,2025-01-07 03:49:12,Electronics,515.7
C0802,P007,2025-03-04 15:02:31,Clothing,81.94
C0339,P005,2025-01-19 07:21:50,Accessories,36.63
C0914,P082,2025-03-01 04:26:39,Accessories,33.38
C0994,P051,2025-02-15 13:05:55,Home,62.61
C0510,P023,2025-01-20 04:27:55,Clothing,98.97
C0096,P077,2025-03-12 02:45:52,Clothing,54.54
C0309,P082,2025-01-17 00:46:54,Accessories,21.8
C0620,P023,2025-03-03 08:35:48,Clothing,91.48
C0855,P069,2025-01-03 14:59:36,Food,14.91
C0815,P085,2025-01-18 11:31:23,Clothing,41.19
C0002,P019,2025-02-17 21:21:32,Accessories,22.69
C0647,P058,2025-01-09 21:16:53,Electronics,448.13
C0234,P027,2025-01-14 07:04:09,Food,12.57
C0774,P096,2025-02-04 12:09:07,Electronics,553.78
C0248,P078,2025-02-02 13:01:44,Electronics,572.94
C0445,P020,2025-01-22 20:08:50,Home,141.2
C0479,P048,2025-03-20 17:16:30,Home,160.28
C0189,P037,2025-03-18 13:38:39,Accessories,37.78
C0996,P022,2025-02-10 08:13:01,Clothing,72.04
C0818,P043,2025-02-21 11:59:11,Home,96.37
C0590,P050,2025-03-03 19:31:53,Home,110.27
C0147,P024,2025-01-04 22:42:26,Food,11.17
C0131,P050,2025-02-06 12:44:13,Home,85.66
C0645,P012,2025-02-23 04:55:07,Home,159.58
C0995,P027,2025-03-26 03:56:58,Food,17.66
C0384,P033,2025-01-11 19:33:52,Food,10.71
C0635,P052,2025-03-20 02:28:56,Accessories,18.02
C0771,P041,2025-02-24 16:28:15,Clothing,89.94
C0001,P073,2025-03-18 20:41:05,Clothing,66.93
C0878,P039,2025-02-23 22:27:06,Food,9.49
C0632,P085,2025-02-15 10:34:16,Clothing,83.26
C0188,P008,2025-03-19 02:00:39,Electronics,484.98
C0841,P008,2025-01-27 23:08:26,Electronics,564.11
C0987,P041,2025-02-22 12:40:34,Clothing,63.94
C0166,P049,2025-03-19 15:24:49,Home,80.72
C0965,P037,2025-03-07 03:32:41,Accessories,22.79
C0728,P038,2025-03-28 08:38:58,Accessories,34.59
C0306,P050,2025-03-30 06:51:16,Home,127.35
C0353,P003,2025-01-09 03:14:28,Accessories,23.54
C0866,P015,2025-01-21 04:43:39,Clothing,91.77
C0793,P004,2025-02-26 03:26:35,Clothing,80.1
C0505,P075,2025-03-05 04:03:24,Food,6.26
C0833,P085,2025-01-21 14:43:54,Clothing,74.64
C0448,P085,2025-02-07 23:50:51,Clothing,32.52
